code,city_code,region_code,en,ar
10500456017,456,5,Al Jabal Dist.,حي الجبل
10502038001,2038,5,Al Mutayrifi,بلدة المطيرفي
10502038002,2038,5,Ash Shaqiq Western,بلدة الشقيق الغربية
10502038003,2038,5,Al Wazyah,بلدة الوزية
10502038004,2038,5,Al Rabea Dist.,الحي الرابع
10502038005,2038,5,"Al Awal Dist.
Al Awal Dist.",الحي الاول
10502038006,2038,5,Al Thani Dist.,الحي الثاني
10502038007,2038,5,Al Thalith Dist.,الحي الثالث
10502038008,2038,5,Al Basatin Dist.,حي البساتين
10502038009,2038,5,Al Qaren,بلدة القرين
10502038010,2038,5,Ishbiliyah Dist.,حي اشبيلية
10502038011,2038,5,Julijlah,بلدة جليجلة
10502038012,2038,5,Al Qadisiyah Dist.,حي القادسية
10502038013,2038,5,Al Yarmuk Dist.,حي اليرموك
10502038014,2038,5,As Safa 4th Dist.,حي الصفا الرابع
10502038015,2038,5,An Nada Dist.,حي الندى
10502038016,2038,5,Al Iskan Dist.,حي الاسكان
10502038017,2038,5,As Safa 2nd Dist.,حي الصفا الثاني
10502038018,2038,5,As Safa 3rd Dist.,حي الصفا الثالث
10502038019,2038,5,As Safa 1st Dist.,حي الصفا الاول
10502038020,2038,5,Al Jarn,بلدة الجرن
10502038021,2038,5,As Sinaiyah Dist.,حي الصناعية
10502038022,2038,5,Ar Rabiyah Dist.,حي الرابية
10502038023,2038,5,Dahiyat Prince Sultan Southern Dist.,حي ضاحية الامير سلطان الجنوبية
10502038024,2038,5,Government Departments Complex,مجمع الدوائر الحكومية
10502038025,2038,5,Al Oyon Southern Dist.,حي العيون الشمالية
10502038026,2038,5,Al Awadhyah,بلدة العوضية
10502038027,2038,5,Wassat Al Oyon,وسط العيون
10502038028,2038,5,Al Marah,بلدة المراح
10502038029,2038,5,Dahiyat Prince Sultan Northern Dist.,حي ضاحية الامير سلطان الشمالية
10502038030,2038,5,Al Oyon Southern Dist.,حي العيون الجنوبية
10502038031,2038,5,Ash Shaqiq Eastern,بلدة الشقيق الشرقية
10502167001,2167,5,At Talal Dist.,حي التلال
10502167002,2167,5,An Nahdah Dist.,حي النهضة
10502167003,2167,5,Ar Rawabi Dist.,حي الروابي
10502167004,2167,5,Al Aujam Dist.,حي الاوجام
10502167005,2167,5,Al Fayha Dist.,حي الفيحاء
10502167006,2167,5,Ar Raihan Dist.,حي الريحان
10502167007,2167,5,Ad Duraydi Dist.,حي الدريدي
10502167008,2167,5,Al Marwah Dist.,حي المروة
10502167009,2167,5,Ar Ruwaihah Dist.,حي الرويحة
10502167010,2167,5,Al Rehab Dist.,حي الرحاب
10502167011,2167,5,Abu Main Dist.,حي ابو معن
10502167012,2167,5,Ar Rabwah Dist.,حي الربوة
10502167013,2167,5,Al Masif Dist.,حي المصيف
10502167014,2167,5,Al Budur Dist.,حي البدور
10502167015,2167,5,Al Urubah Dist.,حي العروبة
10502167016,2167,5,Al Safa Dist.,حي الصفاء
10502167017,2167,5,Al Khatrashiyah Dist.,حي الخترشية
10502167018,2167,5,Umm As Sahik Dist.,حي ام الساهك
10502167019,2167,5,Al Amal Dist.,حي العمل
10502167020,2167,5,Al Hazm Dist.,حي الحزم
10502167021,2167,5,Hazm Dist.,حي حزم
10502167022,2167,5,Al Manar Dist.,حي المنار
10502167023,2167,5,Ash Shura Dist.,حي الشورى
10502170001,2170,5,Al Iskan Dist.,حي الاسكان
10502170002,2170,5,Ar Rayah Dist.,حي الراية
10502170003,2170,5,Ar Rimal Dist.,حي الرمال
10502171001,2171,5,Al Aqiq Dist.,حي العقيق
10502171002,2171,5,Al Badr Dist.,حي البدر
10502171003,2171,5,Al Bustan Dist.,حي البستان
10502171004,2171,5,Al Mahar Dist.,حي المحار
10502171005,2171,5,Anak Dist.,حي عنك
10502176001,2176,5,As Sahil Dist.,حي الساحل
10502176002,2176,5,Al Murjan Dist.,حي المرجان
10502176003,2176,5,Al Andalus Dist.,حي الاندلس
10502176004,2176,5,Darin Dist.,حي دارين
10502464001,2464,5,As Salam Dist.,حي السلام
10502464002,2464,5,Al Jawharah Dist.,حي الجوهرة
10502464003,2464,5,At Taawun Dist.,حي التعاون
10502464004,2464,5,Al Faisaliyah Dist.,حي الفيصلية
10502464005,2464,5,Ash Shati Dist.,حي الشاطئ
10502464006,2464,5,Ar Rawdah Dist.,حي الروضة
10502464007,2464,5,Al Fayha Dist.,حي الفيحاء
10502464008,2464,5,Al Khuzama Dist.,حي الخزامى
10502464009,2464,5,Al Yasmin Dist.,حي الياسمين
10502464010,2464,5,Al Aziziyah Dist.,حي العزيزية
10502464011,2464,5,Goverment Departments Dist.,حي الدوائر الحكومية
10502464012,2464,5,Al Muhammadiyah Dist.,حي المحمدية
10502464013,2464,5,1st Industrial Area,المنطقة الصناعية الاولى
10502464014,2464,5,2nd Industrial Area,المنطقة الصناعية الثانية
10502464015,2464,5,Al Hamra Dist.,حي الحمراء
10502464016,2464,5,Al Luluah Dist.,حي اللؤلؤة
10502464017,2464,5,Ar Rayyan Dist.,حي الريان
10502464018,2464,5,Al Yarmuk Dist.,حي اليرموك
10502464019,2464,5,Al Khalidiyah Dist.,حي الخالدية
10502464020,2464,5,Al Amal Dist.,حي الامل
10502464021,2464,5,King Fahd Dist.,حي الملك فهد
10502464022,2464,5,Prince Naif Dist.,حي الامير نايف
10502464023,2464,5,Az Zuhur Dist.,حي الزهور
10502464024,2464,5,Prince Fahd Ibn Salman Dist.,حي الامير فهد بن سلمان
10502464025,2464,5,An Nahdah Dist.,حي النهضة
10502464026,2464,5,Aramco Dist.,حي ارامكو
10502464027,2464,5,An Nuzhah Dist.,حي النزهة
10502464028,2464,5,Al Muruj Dist.,حي المروج
10502590001,2590,5,Az Zuhur Dist.,حي الزهور
10502590002,2590,5,An Naim Dist.,حي النعيم
10502590003,2590,5,Qurtubah Dist.,حي قرطبة
10502590004,2590,5,Al Montazah Dist.,حي المنتزة
10502590005,2590,5,Al Andalus Dist.,حي الاندلس
10502590006,2590,5,As Sinaiyah Dist.,حي الصناعية
10502590007,2590,5,Al Fayha Dist.,حي الفيحاء
10502590008,2590,5,Ad Danah Dist.,حي الدانة
10502590009,2590,5,Ar Rawdah Dist.,حي الروضة
10502590010,2590,5,Najmah Dist.,حي نجمة
10502643001,2643,5,Ash Shuruq Dist.,حي الشروق
10502643002,2643,5,Yebrin Dist.,حي يبرين
10502643003,2643,5,Al Yasmin Dist.,حي الياسمين
10502643004,2643,5,Government Departments Dist.,حي الدوائر الحكوميه
10502643005,2643,5,Ar Rabie Dist.,حي الربيع
10502643006,2643,5,Al Muruj Dist.,حي المروج
10502643007,2643,5,Al Akha Dist.,حي الاخاء
10502653001,2653,5,Al Battaliyah,بلدة البطالية
10502653002,2653,5,Al Jubail,بلدة الجبيل
10502653003,2653,5,Ash Shuruq Dist.,حي الشروق
10502653004,2653,5,As Salam Dist.,حي السلام
10502653005,2653,5,At Tamor Dist.,حي التمور
10502653006,2653,5,Al Qarah,بلدة القارة
10502653007,2653,5,Al Muntazah Dist.,حي المنتزه
10502653008,2653,5,Bani Maan,بلدة بني معن
10502653009,2653,5,Al Qarah Dist.,حي القارة
10502653010,2653,5,At Tarbil,بلدة الطريبيل
10502653011,2653,5,Al Tuwaythir Dist.,حي التويثير
10502653012,2653,5,Al Umran Western,قرية العمران الغربية
10502653013,2653,5,Al Hotah,قرية الحوطة
10502653014,2653,5,As Syayrah,قرية السيايرة
10502653015,2653,5,Abu Ath Thoor,بلدة أبو ثور
10502653016,2653,5,Ar Rawabi Dist.,حي الروابي
10502653017,2653,5,An Narjis Dist.,حي النرجس
10502653018,2653,5,Ar Rumaylah,قرية الرميلة
10502653019,2653,5,Gamsy,بلدة غمسي
10502653020,2653,5,Al Aramiyah,قرية العرامية
10502653021,2653,5,Al Mahar Dist.,حي المحار
10502653022,2653,5,Al Umran Eastern,قرية العمران الشرقية
10502653023,2653,5,As Sabaiykh,بلدة الصبايخ
10502653024,2653,5,Al Aqiq  Dist.,حي العقيق
10502653025,2653,5,Al Umran Southern,قرية العمران الجنوبي
10502653026,2653,5,Al Tuwaythir,بلدة التويثير
10502653027,2653,5,Ath Thuraiya Dist.,حي الثريا
10502653028,2653,5,Az Zahra Dist.,حي الزهراء
10502653029,2653,5,Abu Al Hasa,بلدة أبو الحصى
10502653030,2653,5,At Tahemah,بلدة التهيمية
10502653031,2653,5,Al Budur Dist.,حي البدور
10502653032,2653,5,Al Dalwah,بلدة الدالوة
10502748001,2748,5,As Sinaiyah Dist.,حي الصناعية
10502748002,2748,5,Al Faisal Dist.,حي الفيصل
10502748003,2748,5,Al Dabab Dist.,حي الضباب
10502748004,2748,5,Al Fanar Dist.,حي الفنار
10502748005,2748,5,Ahad Dist.,حي أحد
10502748006,2748,5,Mahasin 2nd Dist.,حي محاسن الثاني
10502748007,2748,5,Ar Rashidyah 2nd Dist.,حي الراشدية الثاني
10502748008,2748,5,Academic Quarter Dist.,الحي الأكاديمي
10502748009,2748,5,Mahasin Aramco 5th  Dist.,حي محاسن ارامكو الخامس
10502748010,2748,5,Qurtubah Dist.,حي قرطبة
10502748011,2748,5,Ar Rashidyah 1st Dist.,حي الراشدية الأول
10502748012,2748,5,Al Mutayrifi Al Garbi Dist.,حي المطيرفي الغربي
10502748013,2748,5,Mahairis Dist.,حي محيرس
10502748014,2748,5,Al Fath Dist.,حي الفتح
10502748015,2748,5,Al Yamamah Dist.,حي اليمامة
10502748016,2748,5,Al Amanah Dist.,حي الأمانة
10502748017,2748,5,Ayn Najm Dist.,حي عين نجم
10502748018,2748,5,Mahasin 1st Dist.,حي محاسن الأول
10502748019,2748,5,Al Hizam Adh Dhahabi Dist.,حي الحزام الذهبي
10502748020,2748,5,Government Departments Complex 1st  Dist.,حي مجمع الدوائر الحكومية الأول
10502748021,2748,5,Ayn Marjan Dist.,حي عين مرجان
10502748022,2748,5,Al Shurofiyah Dist.,حي الشروفية
10502748023,2748,5,Ad Daywan Dist.,حي الديوان
10502748024,2748,5,Al Yarmuk Dist.,حي اليرموك
10502748025,2748,5,As Salam 1st Dist.,حي السلام الأول
10502748026,2748,5,Mahasin Aramco 1st Dist.,حي محاسن ارامكو الأول
10502748027,2748,5,Al Andalus Dist.,حي الأندلس
10502748028,2748,5,Al Hazm Southern Dist.,حي الحزم الجنوبي
10502748029,2748,5,Al Masudi Dist.,حي المسعودي
10502748030,2748,5,Umm Sabah Dist.,حي أم سبعة
10502748031,2748,5,Al Qadisiyah Dist.,حي القادسية
10502748032,2748,5,Al Yasmin Dist.,حي الياسمين
10502748033,2748,5,Al Itsalat Dist.,حي الإتصالات
10502748034,2748,5,An Nuzhah Dist.,حي النزهة
10502748035,2748,5,As Salam 2nd Dist.,حي السلام الثاني
10502748036,2748,5,Al Muqabil Dist.,حي المقابل
10502748037,2748,5,Al Shuaba Dist.,حي الشعبة
10502748038,2748,5,As Suhaimiyah Dist.,حي السحيمية
10502748039,2748,5,Abu Sahbal 1st Dist.,حي بو سحبل الأول
10502748040,2748,5,Historical Center Al Mubarraz  Dist.,حي وسط المبرز التاريخي
10502748041,2748,5,Mahasin Aramco 2nd Dist.,حي محاسن ارامكو الثاني
10502748042,2748,5,Ar Rashidyah 3rd Dist.,حي الراشدية الثالث
10502748043,2748,5,Abu Sahbal 3rd Dist.,حي بو سحبل الثاني
10502748044,2748,5,Mahasin Aramco 4th  Dist.,حي محاسن ارامكو الرابع
10502748045,2748,5,Al Bustan Dist.,حي البستان
10502748046,2748,5,Ash Shara Southern Dist.,حي الشراع الجنوبي
10502748047,2748,5,Ash Shara Northern Dist.,حي الشراع الشمالي
10502748048,2748,5,Mishrifah Dist.,حي مشرفة
10502748049,2748,5,Al Basatin Dist.,حي البساتين
10502748050,2748,5,King Abdullah Military City,مدينة الملك عبدالله العسكرية
10502748051,2748,5,Al Hazm Northern Dist.,حي الحزم الشمالي
10502748052,2748,5,Mahasin Aramco 3rd Dist.,حي محاسن ارامكو الثالث
10502748053,2748,5,Al Olaya Dist.,حي العليا
10502764002,2764,5,Quba Dist.,حي قباء
10502764003,2764,5,Al Madinah Al Munawwarah Dist.,حي المدينة المنورة
10502764004,2764,5,Muthalath Asharqiyah Dist.,حي مثلث الشرقية
10502764005,2764,5,Al Munaizlah,بلدة المنيزلة
10502764006,2764,5,Al Mansurah,بلدة المنصورة
10502764007,2764,5,Badr Dist.,حي بدر
10502764008,2764,5,Ash Shaharin,بلدة الشهارين
10502764009,2764,5,Al Markaz,بلدة المركز
10502764010,2764,5,Al Iskan Dist.,حي الاسكان
10502764011,2764,5,Ar Riyadh 2nd Dist.,حي الرياض الثاني
10502764012,2764,5,Al Fudul,بلدة الفضول
10502764013,2764,5,At Tarf,بلدة الطرف
10502764014,2764,5,Al Aqar,بلدة العقار
10502764015,2764,5,Al Jafr,بلدة الجفر
10502764016,2764,5,An Nuzhah Dist.,حي النزهة
10502764017,2764,5,Hajr 1st Dist.,حي هجر الأول
10502764018,2764,5,Madina Al Hojaj Dist.,حي مدينة الحجاج
10502764019,2764,5,Hajr 2nd Dist.,حي هجر الثاني
10502764020,2764,5,Az Zuhur Dist.,حي الزهور
10502764021,2764,5,Hajr 8th Dist.,حي هجر الثامن
10502764022,2764,5,Hajr 11th Dist.,حي هجر الحادي عشر
10502764023,2764,5,Al Jabal Dist.,حي الجبل
10502764024,2764,5,Ar Rekaz Dist.,حي الركاز
10502764025,2764,5,Al Jishah,بلدة الجشة
10502764026,2764,5,Hajr 3rd Dist.,حي هجر الثالث
10502764027,2764,5,Hajr 9th Dist.,حي هجر التاسع
10502764028,2764,5,Al Wadi Dist.,حي الوادي
10502764029,2764,5,Ahad Dist.,حي أحد
10502764030,2764,5,Hajr 4th Dist.,حي هجر الرابع
10502764031,2764,5,Al Khuzama Dist.,حي الخزامى
10502764032,2764,5,Ad Dirah Dist.,حي الديرة
10502764033,2764,5,Al Magassah Dist.,حي المجصة
10502764034,2764,5,An Noor Dist.,حي النور
10502764035,2764,5,At Talal Dist.,حي التلال
10502764036,2764,5,Hajr 6th Dist.,حي هجر السادس
10502764037,2764,5,Ar Riyadh 1st Dist.,حي الرياض الاول
10502764038,2764,5,Al Wahah Medical  Dist.,حي الواحة الطبية
10502764039,2764,5,Ar Rabie Dist.,حي الربيع
10502764040,2764,5,Al Nakheel Dist.,حي النخيل
10502764041,2764,5,Hajr 7th Dist.,حي هجر السابع
10502764042,2764,5,Hajr 5th Dist.,حي هجر الخامس
10502764043,2764,5,Al Mazawi,بلدة المزاوي
10502764044,2764,5,Barzan Dist.,حي برزان
10502764045,2764,5,Ar Riyadh 4th Dist.,حي الرياض الرابع
10502764046,2764,5,Al Khyam Dist.,حي الخيام
10502764047,2764,5,Al Adwah Dist.,حي العدوة
10502764048,2764,5,Al Ja Hospital Dist.,حي المستشفى الجا
10502764049,2764,5,As Sabat,بلدة السباط
10502764050,2764,5,Ar Rawdah Dist.,حي الروضة
10502764051,2764,5,Al Basatin Dist.,حي البساتين
10502764052,2764,5,Hajr 10th Dist.,حي هجر العاشر
10502764053,2764,5,As Sahlah Dist.,حي السهلة
10502764054,2764,5,Nadi Al Forosiyah Dist.,حي نادي الفروسية
10502764055,2764,5,Abu Hareef Dist.,حي ابوحريف
10502764056,2764,5,Al Jafer Northern Dist.,حي الجفر الشمالي
10502764057,2764,5,Ar Riyadh 3rd Dist.,حي الرياض الثالث
10502764058,2764,5,Al Maamrah Dist.,حي المعامرة
10502764059,2764,5,Hajr 12th Dist.,حي هجر الثاني عشر
10502764060,2764,5,Madina At Tomor Dist.,حي مدينة التمور
10502764061,2764,5,Government Departments Complex Dist.,حي مجمع الدوائر الحكومية
10502764096,2764,5,Al Munaizilah Dist.,حي المنيزله
10503700001,3700,5,Goverment Departments Dist.,حي الدوائر الحكومية
10503700002,3700,5,Al Kilabiyah Housing Dist.,حي اسكان الكلابية
10503700003,3700,5,Al Kilabiyah,بلدة الكلابية
10503700004,3700,5,Juwatha Dist.,حي جواثا
10503700005,3700,5,Al Kilabiyah Dist.,حي الكلابية
10503700006,3700,5,Al Wahah Dist.,حي الواحة
10503700007,3700,5,Al Halilah,بلدة الحليلة
10503700008,3700,5,Al Miqdam,بلدة المقدام
10503700009,3700,5,Al Bustan Dist.,حي البستان
10503700010,3700,5,Ar Rifaa Dist.,حي الرفاع
10503700011,3700,5,Al Faisaliyah Dist.,حي الفيصلية
10503700012,3700,5,Ar Rawdah Dist.,حي الروضة
10511075001,11075,5,Al Anwar Dist.,حي الانوار
10511075002,11075,5,Um Al Hamam Dist.,حي ام الحمام
10600015001,15,6,Al Manhal Dist.,حي المنهل
10600015002,15,6,An Nasb Dist.,حي النصب
10600015003,15,6,City Center,وسط المدينة
10600015004,15,6,An Nuzhah Dist.,حي النزهة
10600015005,15,6,Dhurah Dist.,حي ذرة
10600015006,15,6,Shamsan Dist.,حي شمسان
10600015007,15,6,Al Qura Dist.,حي القرى
10600015008,15,6,Al Wardatain Dist.,حي الوردتين
10600015009,15,6,Ar Rabwah Dist.,حي الربوة
10600015010,15,6,Al Naseem Dist.,حي النسيم
10600015011,15,6,Al Andalus Dist.,حي الاندلس
10600015013,15,6,Ad Dabab Dist.,حي الضباب
10600015014,15,6,Al Wasaif Dist.,حي الوصايف
10600015015,15,6,Ash Sharafiyah Dist.,حي الشرفية
10600015016,15,6,Al Aziziyah Dist.,حي العزيزية
10600015017,15,6,Ash Shifa Dist.,حي الشفاء
10600015018,15,6,Al Muftahah Dist.,حي المفتاحة
10600015019,15,6,As Sarawat Dist.,حي السروات
10600015020,15,6,Al Muruj Dist.,حي المروج
10600015021,15,6,As Sadd Dist.,حي السد
10600015022,15,6,Al Khasha Dist.,حي الخشع
10600015023,15,6,Al Qabil Dist.,حي القابل
10600015024,15,6,Al Faisaliyah Dist.,حي الفيصلية
10600015025,15,6,Al Khalidiyah Dist.,حي الخالدية
10600015026,15,6,Al Arin Dist.,حي العرين
10600015027,15,6,Al Badi Dist.,حي البديع
